frameragment	tail	Carbon	Order
0	9	8	C11	0.24493696128243903
0	9	8	C12	0.798645502735982
0	9	8	C13	-0.44385309647695104
0	9	8	C14	0.9224637978980645
0	10	1	C2	-0.30591578649288675
0	10	1	C3	0.9460324831996987
0	10	1	C4	-0.40567168974337403
0	10	1	C5	0.8128636128453801
0	10	1	C6	0.2161343337373992
0	10	1	C7	0.6333095478300992
0	10	1	C8	0.2793932242847841
0	10	1	C9	-0.4297877704550453
0	10	1	C10	-0.3947641583937518
0	10	1	C11	-0.2288639348796231
0	10	1	C12	0.15416701401386523
0	10	1	C13	-0.45477120792098785
0	10	1	C14	0.3277511781684834
0	10	3	C2	-0.44356245514982345
0	10	3	C3	-0.2515087040260474
0	10	3	C4	0.0649473008620125
0	10	3	C5	-0.31356904146719083
0	10	3	C6	-0.039752281390014854
0	10	3	C7	-0.4596982952069837
0	10	3	C8	0.573972782874945
0	10	3	C9	0.02912269571048165
0	10	3	C10	0.5251928420335785
0	10	3	C11	-0.3904547850706387
0	10	3	C12	0.5091701125001329
0	10	3	C13	-0.3969389006264492
0	10	3	C14	0.41555923454329446
0	10	5	C2	0.5630313794991522
0	10	5	C3	-0.4966448299394324
0	10	5	C4	0.02665544073202608
0	10	5	C5	0.891091636739004
0	10	5	C6	0.3081779987282741
0	10	5	C7	0.6209589407564857
0	10	5	C8	-0.4172497932565367
0	10	5	C9	0.7979179622890313
0	10	5	C10	-0.38423862964050987
0	10	5	C11	-0.48780196407045456
0	10	5	C12	-0.3516327766064471
0	10	5	C13	-0.11182701364535841
0	10	5	C14	-0.49999936792558963
0	10	6	C2	-0.19055800870528722
0	10	6	C3	-0.4078552442691611
0	10	6	C4	-0.21444600202200248
0	10	6	C5	0.5961763177071866
0	10	6	C6	-0.4999601316415094
0	10	6	C7	0.7499204509526829
0	10	6	C8	-0.49996736062436953
0	10	6	C9	0.18526484474924243
0	10	6	C10	-0.4727142657232229
0	10	6	C11	-0.007782049317673456
0	10	6	C12	-0.4881549814704699
0	10	7	C2	-0.4991866865717973
0	10	7	C3	0.5085701803549982
0	10	7	C4	-0.4940340590233397
0	10	7	C5	0.3673532484544233
0	10	7	C6	-0.49508211207895325
0	10	7	C7	-0.49999932899759947
0	10	7	C8	-0.41114242346639596
0	10	7	C9	-0.44472554059183617
0	10	7	C10	-0.47857251535439693
0	10	7	C11	-0.37742575571622117
0	10	7	C12	0.05282909147299719
0	10	7	C13	0.45770748112002013
0	10	7	C14	-0.13329291594819737
0	10	8	C2	0.9558975676085466
0	10	8	C3	-0.2723809285262605
0	10	8	C4	0.8101855114333021
0	10	8	C5	0.005464751950849056
0	10	8	C6	-0.3377613474870082
0	10	8	C7	0.0533208980729063
0	10	8	C8	-0.37307830085720783
0	10	8	C9	-0.28208482097780163
0	10	8	C10	-0.3300922588490628
0	10	8	C11	0.8748934883930748
0	10	8	C12	-0.23886446196391464
0	10	8	C13	-0.48229461435698706
0	10	8	C14	0.3592665604882368
0	11	1	C2	-0.49956271581277545
0	11	1	C3	0.3574001488037164
0	11	1	C4	0.7566777376717897
0	11	1	C5	0.2595546157118631
0	11	1	C6	0.6605149671564714
0	11	1	C7	0.6024955728536057
0	11	1	C8	-0.49520763642582655
0	11	1	C9	0.7193423420317877
0	11	1	C10	-0.4190737888135556
0	11	1	C11	0.7231654464992561
0	11	1	C12	-0.4167475541569511
0	11	1	C13	0.833384038191759
0	11	1	C14	-0.4181166362462477
0	11	3	C2	-0.4541730416894415
0	11	3	C3	-0.4988375291083248
0	11	3	C4	0.655255272981061
0	11	3	C5	-0.4988406259394961
0	11	3	C6	0.6246215536808517
0	11	3	C7	-0.49755933750582065
0	11	3	C8	0.6858616572941734
0	11	3	C9	0.27863404265342806
0	11	3	C10	0.687273629890301
0	11	3	C11	-0.22468039995285483
0	11	3	C12	0.6600372498671645
0	11	3	C13	-0.24180287366850384
0	11	3	C14	0.7461219076150787
0	11	5	C2	0.8212437099874257
0	11	5	C3	0.10093915359442929
0	11	5	C4	-0.400850606675257
0	11	5	C5	-0.22621933027954277
0	11	5	C6	0.14889646012824986
0	11	5	C7	0.10990621136359935
0	11	5	C8	-0.13838813856262044
0	11	5	C9	-0.03822386140714373
0	11	5	C10	0.5833598402673865
0	11	5	C11	-0.032765265191852855
0	11	5	C12	-0.3333842165264539
0	11	5	C13	0.508717793820098
0	11	5	C14	-0.19659160148465682
0	11	6	C2	-0.2915346061869715
0	11	6	C3	-0.40272480518104314
0	11	6	C4	0.9122044430562963
0	11	6	C5	-0.38733905706151933
0	11	6	C6	0.9655710264590591
0	11	6	C7	-0.37305296298776836
0	11	6	C8	0.9619576735028099
0	11	6	C9	-0.009669733025074179
0	11	6	C10	0.95098578479477
0	11	6	C11	-0.032489038947801196
0	11	6	C12	0.9439373156597342
0	11	7	C2	-0.49254755153128954
0	11	7	C3	0.28200505622200644
0	11	7	C4	0.6214340525848225
0	11	7	C5	0.34568322483413705
0	11	7	C6	0.6291322389163279
0	11	7	C7	0.5157345088063505
0	11	7	C8	0.47296132810932723
0	11	7	C9	0.708932111739335
0	11	7	C10	0.43080732212441186
0	11	7	C11	0.6331874071611865
0	11	7	C12	0.46147812865621085
0	11	7	C13	-0.479625304670681
0	11	7	C14	0.6281758104533324
0	11	8	C2	-0.193244003914817
0	11	8	C3	-0.05394252916218728
0	11	8	C4	-0.04231991318642758
0	11	8	C5	-0.29745977175709454
0	11	8	C6	0.05934738633744263
0	11	8	C7	0.6584989026310264
0	11	8	C8	0.05594229766058878
0	11	8	C9	0.8414227035725952
0	11	8	C10	0.10640208878020452
0	11	8	C11	-0.44187677147957943
0	11	8	C12	0.4238386344536721
0	11	8	C13	-0.4724987126015795
0	11	8	C14	0.4977818222001713
0	12	1	C2	-0.4717830424205315
0	12	1	C3	-0.4978865466012673
0	12	1	C4	0.7065734416044407
0	12	1	C5	-0.428016605209057
0	12	1	C6	0.25000006825501475
0	12	1	C7	-0.4257932578511668
0	12	1	C8	0.4961603805631466
0	12	1	C9	-0.4855831170205835
0	12	1	C10	0.5906453763031474
0	12	1	C11	0.3854122860999215
0	12	1	C12	0.44737166268183404
0	12	1	C13	0.39958008172201553
0	12	1	C14	0.4473587176593592
0	12	3	C2	-0.22794107458605778
0	12	3	C3	-0.4442874730097739
0	12	3	C4	0.41181449399999637
0	12	3	C5	-0.07921011374982245
0	12	3	C6	0.6921503703019989
0	12	3	C7	0.04625617474304944
0	12	3	C8	0.8726397221606497
0	12	3	C9	0.09406593852259348
0	12	3	C10	0.7101033280196996
0	12	3	C11	-0.49941196814209643
0	12	3	C12	0.7582988937553976
0	12	3	C13	-0.48620712766725527
0	12	3	C14	-0.45874722434760096
0	12	5	C2	-0.45021581710118075
0	12	5	C3	0.9017269946850273
0	12	5	C4	0.12991145742388643
0	12	5	C5	0.8776721274403723
0	12	5	C6	0.059222616485426705
0	12	5	C7	0.8346975463769479
0	12	5	C8	-0.43545932041460766
0	12	5	C9	0.8432653373967491
0	12	5	C10	-0.3726981823398304
0	12	5	C11	0.18655510256967922
0	12	5	C12	-0.3645729778515482
0	12	5	C13	-0.019110443409722566
0	12	5	C14	0.5971122584759143
0	12	6	C2	-0.14120958527235583
0	12	6	C3	0.9588433977484241
0	12	6	C4	-0.41106258683114716
0	12	6	C5	0.9741846590442662
0	12	6	C6	-0.3296838362912559
0	12	6	C7	0.9838838666587668
0	12	6	C8	-0.30166582998430097
0	12	6	C9	-0.3652544814818174
0	12	6	C10	-0.03590591448115382
0	12	6	C11	-0.4497584814750443
0	12	6	C12	-0.004257742048281943
0	12	7	C2	0.3039752611297786
0	12	7	C3	0.12412248617367116
0	12	7	C4	0.06661462294397458
0	12	7	C5	-0.11964780866399244
0	12	7	C6	0.44564879802211776
0	12	7	C7	0.14498642826623853
0	12	7	C8	0.5461578507094129
0	12	7	C9	-0.11028546518885429
0	12	7	C10	0.929821217825026
0	12	7	C11	-0.094627807885236
0	12	7	C12	-0.33094206861567416
0	12	7	C13	0.250282440014141
0	12	7	C14	0.3181169148636178
0	12	8	C2	0.15430630842998672
0	12	8	C3	0.24378776502995259
0	12	8	C4	0.20128543123872777
0	12	8	C5	0.11983300292303378
0	12	8	C6	-0.0629598018739359
0	12	8	C7	0.44741555754735307
0	12	8	C8	0.06374421238956984
0	12	8	C9	0.444137724543868
0	12	8	C10	-0.18469484519804202
0	12	8	C11	0.8439360730174794
0	12	8	C12	0.051876909054640485
0	12	8	C13	0.8888970557712927
0	12	8	C14	0.07466450735308827
0	13	1	C2	-0.464030219093957
0	13	1	C3	0.49053848661219035
0	13	1	C4	-0.3429448115048077
0	13	1	C5	0.4656815330819518
0	13	1	C6	0.2631813209497462
0	13	1	C7	-0.37603336410398946
0	13	1	C8	0.15081231303618547
0	13	1	C9	0.602631865417234
0	13	1	C10	-0.018641249679895777
0	13	1	C11	0.5178843674785543
0	13	1	C12	0.06437571435060274
0	13	1	C13	-0.025240574369036095
0	13	1	C14	0.4409891940486639
0	13	3	C2	-0.45322640150756033
0	13	3	C3	-0.4874089239368456
0	13	3	C4	0.5337981385771595
0	13	3	C5	-0.4461932815885566
0	13	3	C6	0.8547252051332574
0	13	3	C7	0.10144191358869992
0	13	3	C8	0.8672060769620558
0	13	3	C9	0.2036806756388363
0	13	3	C10	0.6415332533060423
0	13	3	C11	-0.13891544396019612
0	13	3	C12	0.10375490286524114
0	13	3	C13	0.03291960925996085
0	13	3	C14	0.18063857662776683
0	13	5	C2	0.14170295667341481
0	13	5	C3	0.06073449366489225
0	13	5	C4	0.033767585373818854
0	13	5	C5	-0.02816221102119637
0	13	5	C6	0.246916845452543
0	13	5	C7	0.38457400124461905
0	13	5	C8	0.14464091225928777
0	13	5	C9	0.8250470332011326
0	13	5	C10	0.04653928141026498
0	13	5	C11	0.7638024719478937
0	13	5	C12	-0.20122152380643737
0	13	5	C13	0.9593852308049611
0	13	5	C14	-0.4374339657025085
0	13	6	C2	-0.2654768871472361
0	13	6	C3	0.2671119712938219
0	13	6	C4	0.12720686559424244
0	13	6	C5	0.10298043803183199
0	13	6	C6	0.5298305706885051
0	13	6	C7	0.26867755090189926
0	13	6	C8	0.47573149279373994
0	13	6	C9	0.22306499990841677
0	13	6	C10	0.5852012503258586
0	13	6	C11	-0.49253042763729055
0	13	6	C12	0.6943628155793293
0	13	7	C2	-0.3296008964791531
0	13	7	C3	0.4301227998892214
0	13	7	C4	0.6396402207456406
0	13	7	C5	0.443126242179422
0	13	7	C6	0.5470343378206206
0	13	7	C7	0.3862448045192488
0	13	7	C8	0.7043981325162258
0	13	7	C9	-0.48655632357461853
0	13	7	C10	-0.49978975680307597
0	13	7	C11	-0.43360947687404117
0	13	7	C12	-0.49344779161498137
0	13	7	C13	0.6506249002145781
0	13	7	C14	0.14610820460951923
0	13	8	C2	-0.39791698200109366
0	13	8	C3	-0.33672705065449515
0	13	8	C4	0.4309983132884556
0	13	8	C5	-0.4038493260982506
0	13	8	C6	0.16881986311763653
0	13	8	C7	-0.37433716181041754
0	13	8	C8	0.11855652222609858
0	13	8	C9	-0.43728199610037344
0	13	8	C10	0.20819363639370625
0	13	8	C11	-0.2542522692749405
0	13	8	C12	0.23691764762332523
0	13	8	C13	-0.3663207960303918
0	13	8	C14	0.08066004157757878
0	14	1	C2	0.31657336260743674
0	14	1	C3	0.5289641356480614
0	14	1	C4	0.44847362575994254
0	14	1	C5	0.7361100789472927
0	14	1	C6	-0.3553505655822419
0	14	1	C7	0.7942776008299777
0	14	1	C8	-0.46090877659129237
0	14	1	C9	0.6783652157779738
0	14	1	C10	-0.4105268984092154
0	14	1	C11	-0.1791601345334693
0	14	1	C12	0.027510359321807232
0	14	1	C13	-0.12339091152088144
0	14	1	C14	0.41475092075912046
0	14	3	C2	-0.31438675816245465
0	14	3	C3	-0.4795086956531722
0	14	3	C4	0.4586216172613409
0	14	3	C5	0.5426291970561024
0	14	3	C6	0.23507925452713385
0	14	3	C7	-0.24619166324509678
0	14	3	C8	0.42549502491955604
0	14	3	C9	-0.11355796465461854
0	14	3	C10	-0.03502050219172992
0	14	3	C11	0.5239459288464463
0	14	3	C12	-0.03185986940165231
0	14	3	C13	0.4060047133789796
0	14	3	C14	-0.3974882177667648
0	14	5	C2	-0.34886839491303034
0	14	5	C3	0.9291498361058401
0	14	5	C4	-0.4571769452992329
0	14	5	C5	0.8924951341819689
0	14	5	C6	-0.4513717622913042
0	14	5	C7	0.9472870948824803
0	14	5	C8	-0.09885518746283767
0	14	5	C9	0.6176042423168486
0	14	5	C10	-0.13878409835033778
0	14	5	C11	0.5286586305581173
0	14	5	C12	-0.15998119958359858
0	14	5	C13	0.7561647496609372
0	14	5	C14	-0.13457479571161357
0	14	6	C2	0.09964718198702704
0	14	6	C3	0.6422417764299273
0	14	6	C4	0.1133837650179913
0	14	6	C5	0.6925527494944033
0	14	6	C6	0.31633077810588084
0	14	6	C7	-0.48330586228391853
0	14	6	C8	-0.41694229263689586
0	14	6	C9	0.689391041478534
0	14	6	C10	-0.45731264382939923
0	14	6	C11	0.7176856838730958
0	14	6	C12	-0.3932010493330155
0	14	7	C2	-0.08780314951408164
0	14	7	C3	-0.49715693316058995
0	14	7	C4	0.1384901741480865
0	14	7	C5	0.8130626634406986
0	14	7	C6	0.2666916220074971
0	14	7	C7	0.7294851109926836
0	14	7	C8	0.12916230329780864
0	14	7	C9	0.8451111747704503
0	14	7	C10	0.09774755460090345
0	14	7	C11	0.8056009407043574
0	14	7	C12	-0.4285694891740438
0	14	7	C13	-0.49558058424867535
0	14	7	C14	0.39412453775355893
0	14	8	C2	-0.3208648605289202
0	14	8	C3	0.1951386946773559
0	14	8	C4	0.4309735282631878
0	14	8	C5	0.23186402954952323
0	14	8	C6	0.4858575526038682
0	14	8	C7	0.21245474071273418
0	14	8	C8	0.3579278837107218
0	14	8	C9	-0.004255753887452696
0	14	8	C10	0.6083044132308983
0	14	8	C11	0.5888486637100812
0	14	8	C12	-0.45680388877371536
0	14	8	C13	0.69320696837277
0	14	8	C14	-0.4703752255785282
0	15	1	C2	-0.44677705041720045
0	15	1	C3	0.93461594084539
0	15	1	C4	-0.30837300041774873
0	15	1	C5	0.9919338877773134
0	15	1	C6	-0.3716885852362013
0	15	1	C7	-0.4437020869283737
0	15	1	C8	-0.170550004843751
0	15	1	C9	-0.42842231297945527
0	15	1	C10	0.40376819392868146
0	15	1	C11	-0.4972036024673105
0	15	1	C12	0.34151546866010873
0	15	1	C13	-0.497513599299815
0	15	1	C14	-0.4760657352744364
0	15	3	C2	-0.3970878805355553
0	15	3	C3	-0.25262514426506094
0	15	3	C4	-0.476124169727971
0	15	3	C5	-0.089747397753981
0	15	3	C6	-0.49823913422500016
0	15	3	C7	0.5176497115498266
0	15	3	C8	0.17292382743242707
0	15	3	C9	-0.20892636066468
0	15	3	C10	0.024745577197168633
0	15	3	C11	-0.3137322749101559
0	15	3	C12	0.351660819495097
0	15	3	C13	0.6631294504887655
0	15	3	C14	-0.4560815987439222
0	15	5	C2	-0.34029537608934735
0	15	5	C3	-0.42902778862962815
0	15	5	C4	0.3327709870360691
0	15	5	C5	0.6530714997171219
0	15	5	C6	0.3352374410690807
0	15	5	C7	0.5036469035064606
0	15	5	C8	-0.49674133576000096
0	15	5	C9	0.13255647183635655
0	15	5	C10	0.8442201273446446
0	15	5	C11	-0.2592627766466502
0	15	5	C12	-0.4774206080607079
0	15	5	C13	0.042187826399644246
0	15	5	C14	-0.49792597175335745
0	15	6	C2	0.8925852244814745
0	15	6	C3	-0.4424323276142993
0	15	6	C4	0.797312167121005
0	15	6	C5	-0.4992157951117332
0	15	6	C6	-0.0779342370987191
0	15	6	C7	-0.229113534756067
0	15	6	C8	0.05425935933967896
0	15	6	C9	-0.45588262120536466
0	15	6	C10	0.5162236976306596
0	15	6	C11	-0.4333691274122607
0	15	6	C12	0.521648562861954
0	15	7	C2	0.7987891667221991
0	15	7	C3	-0.18617877413415423
0	15	7	C4	-0.44438321083910526
0	15	7	C5	-0.3651455102902452
0	15	7	C6	0.9376132535711585
0	15	7	C7	-0.4295994235357262
0	15	7	C8	0.9120339183431347
0	15	7	C9	0.10310212376983252
0	15	7	C10	0.9031467360798855
0	15	7	C11	-0.39059294235293457
0	15	7	C12	0.9619004090601169
0	15	7	C13	-0.37683759280473994
0	15	7	C14	0.1756032807017026
0	15	8	C2	0.5222962073101853
0	15	8	C3	0.1028730623486458
0	15	8	C4	0.20739942468887973
0	15	8	C5	0.056907610965109434
0	15	8	C6	-0.24696889777910191
0	15	8	C7	0.14508673743706413
0	15	8	C8	0.754175795314511
0	15	8	C9	0.11847739920165934
0	15	8	C10	0.7445502316007102
0	15	8	C11	-0.43002597518738384
0	15	8	C12	0.885248725549161
0	15	8	C13	-0.34497557025613973
0	15	8	C14	0.9604006195432309
0	16	1	C2	-0.4984713608318587
0	16	1	C3	0.5047603565046368
0	16	1	C4	0.6876401132575611
0	16	1	C5	0.3730331179758192
0	16	1	C6	-0.4274847404562882
0	16	1	C7	-0.30427619427729424
0	16	1	C8	-0.4917215309680394
0	16	1	C9	-0.3534630840268699
0	16	1	C10	0.1942777718872497
0	16	1	C11	0.6384572071001213
0	16	1	C12	-0.4936360129952556
0	16	1	C13	0.5902881133905076
0	16	1	C14	-0.4999505073413676
0	16	3	C2	-0.10316150652795342
0	16	3	C3	-0.4275772937049743
0	16	3	C4	0.02973470649146459
0	16	3	C5	-0.21021644678928791
0	16	3	C6	0.5696933353433637
0	16	3	C7	-0.240220844212774
0	16	3	C8	0.3663673288681295
0	16	3	C9	0.5415614191158393
0	16	3	C10	0.5577410985465361
0	16	3	C11	0.564192195136862
0	16	3	C12	0.45576180439412894
0	16	3	C13	0.70464922360603
0	16	3	C14	0.2566612342494088
0	16	5	C2	-0.04906632268313332
0	16	5	C3	0.5765951437499395
0	16	5	C4	-0.4635329760936456
0	16	5	C5	0.24194255558755517
0	16	5	C6	-0.483869365801242
0	16	5	C7	-0.3611322242343363
0	16	5	C8	0.08803864149270357
0	16	5	C9	-0.49946046947957956
0	16	5	C10	0.7947059895887707
0	16	5	C11	-0.4456267630939686
0	16	5	C12	0.832300384185725
0	16	5	C13	0.21189152100845
0	16	5	C14	0.7943736600424456
0	16	6	C2	-0.0892131688785111
0	16	6	C3	0.6447942114538849
0	16	6	C4	0.14413650470743544
0	16	6	C5	0.7224067553647928
0	16	6	C6	-0.1321616512420098
0	16	6	C7	0.9227514802722854
0	16	6	C8	-0.2123905721413385
0	16	6	C9	0.9721524572959144
0	16	6	C10	-0.06761308342463634
0	16	6	C11	-0.45277312882024817
0	16	6	C12	0.08267140649593108
0	16	7	C2	0.7206419557757355
0	16	7	C3	-0.49964906304640117
0	16	7	C4	0.5471846855033664
0	16	7	C5	0.4773638016490025
0	16	7	C6	0.7167335275658839
0	16	7	C7	0.32226577931338585
0	16	7	C8	0.6583321441368752
0	16	7	C9	-0.41946903130376656
0	16	7	C10	0.858462357271883
0	16	7	C11	-0.413224539658665
0	16	7	C12	0.967091550496809
0	16	7	C13	-0.16365069876720073
0	16	7	C14	0.9917991324711304
0	16	8	C2	-0.47594007477380995
0	16	8	C3	0.7348952915156781
0	16	8	C4	-0.4644608972541584
0	16	8	C5	0.8790384634651753
0	16	8	C6	-0.3753110837494193
0	16	8	C7	0.40009028453704887
0	16	8	C8	0.43391428034801516
0	16	8	C9	0.6187984003374667
0	16	8	C10	-0.4658041834685883
0	16	8	C11	0.863488871389545
0	16	8	C12	-0.17868614999587007
0	16	8	C13	0.9363688483239225
0	16	8	C14	-0.020471685732832867
0	17	1	C2	0.5395508803826496
0	17	1	C3	-0.2947419443718825
0	17	1	C4	0.6299188260604316
0	17	1	C5	0.28228956738360766
0	17	1	C6	0.7643398685172698
0	17	1	C7	0.32051680232644264
0	17	1	C8	-0.47832176771756196
0	17	1	C9	0.08393017480122433
0	17	1	C10	-0.11238465993650348
0	17	1	C11	0.006354605857543882
0	17	1	C12	-0.044766039366144095
0	17	1	C13	0.43431404277814867
0	17	1	C14	0.12106952082964328
0	17	3	C2	-0.49952781339614094
0	17	3	C3	-0.14487019329395967
0	17	3	C4	-0.3232376841748205
0	17	3	C5	0.8670582014688644
0	17	3	C6	-0.43422411946133077
0	17	3	C7	0.6753668476787613
0	17	3	C8	0.5088972333958046
0	17	3	C9	0.5349585004345336
0	17	3	C10	0.587029637370609
0	17	3	C11	0.5175167104042626
0	17	3	C12	0.5626069411295385
0	17	3	C13	0.46630284084927065
0	17	3	C14	-0.19045648316597708
0	17	5	C2	-0.19377941935177706
0	17	5	C3	0.8089753226382186
0	17	5	C4	-0.04333144987102844
0	17	5	C5	0.844932552027605
0	17	5	C6	0.12257085445349913
0	17	5	C7	0.7611148980561577
0	17	5	C8	-0.14618091459772375
0	17	5	C9	-0.4992396978390481
0	17	5	C10	-0.025724899320791972
0	17	5	C11	-0.4161235245015583
0	17	5	C12	0.3745143257106317
0	17	5	C13	-0.4635050103274946
0	17	5	C14	0.312387449932217
0	17	6	C2	-0.49885169980392335
0	17	6	C3	0.5341401037402647
0	17	6	C4	0.5737668149434165
0	17	6	C5	0.48078615453245543
0	17	6	C6	0.5396981460155927
0	17	6	C7	0.38445212981248367
0	17	6	C8	0.7596167806273841
0	17	6	C9	0.3192270588050966
0	17	6	C10	0.8157419412661964
0	17	6	C11	-0.4899637521387018
0	17	6	C12	0.8924455781166949
0	17	7	C2	0.2503725706221366
0	17	7	C3	0.3393408513736157
0	17	7	C4	-0.07629141755783658
0	17	7	C5	-0.21987503987321505
0	17	7	C6	-0.09189926461930764
0	17	7	C7	0.5778839669273221
0	17	7	C8	0.421206651888276
0	17	7	C9	0.40706997673011425
0	17	7	C10	0.4181214862840651
0	17	7	C11	0.23998637966233605
0	17	7	C12	-0.16293470261858772
0	17	7	C13	0.22992255002186124
0	17	7	C14	0.1582359087523042
0	17	8	C2	-0.43530005411655415
0	17	8	C3	-0.3429188648654996
0	17	8	C4	0.7054349864531919
0	17	8	C5	0.35630748280925884
0	17	8	C6	0.8279109422005839
0	17	8	C7	0.25498868623786475
0	17	8	C8	-0.3973630844070025
0	17	8	C9	0.29067025259801493
0	17	8	C10	-0.40379387757650265
0	17	8	C11	0.3657931031272661
0	17	8	C12	-0.44358102497993823
0	17	8	C13	0.5146908124391942
0	17	8	C14	-0.41045767435819125
0	18	1	C2	0.300323845109308
0	18	1	C3	0.5361574534645832
0	18	1	C4	0.5936325341021462
0	18	1	C5	0.5241922754564992
0	18	1	C6	0.29871950939184966
0	18	1	C7	-0.2720695141761419
0	18	1	C8	0.9035687409609077
0	18	1	C9	0.1151611242399635
0	18	1	C10	0.1969023507821801
0	18	1	C11	0.07152195697684416
0	18	1	C12	0.3331329828005567
0	18	1	C13	-0.33390010910235224
0	18	1	C14	-0.09580608641999455
0	18	3	C2	-0.4890204374706239
0	18	3	C3	-0.2414029367080835
0	18	3	C4	-0.27416128568623
0	18	3	C5	0.6470223049950297
0	18	3	C6	0.39863155463401556
0	18	3	C7	0.6130681699243421
0	18	3	C8	-0.22120019541749797
0	18	3	C9	0.5190456409356843
0	18	3	C10	-0.332634420876172
0	18	3	C11	0.08777683011050108
0	18	3	C12	0.780861266708158
0	18	3	C13	0.21440837838145343
0	18	3	C14	0.7110171582586169
0	18	5	C2	-0.1590844029083357
0	18	5	C3	0.8218925409025815
0	18	5	C4	-0.49000250832284026
0	18	5	C5	0.6792905771320277
0	18	5	C6	-0.39724594783179723
0	18	5	C7	0.5852754799097819
0	18	5	C8	-0.48609046794229643
0	18	5	C9	0.5796728435545482
0	18	5	C10	0.3768844012341699
0	18	5	C11	0.6909074062257248
0	18	5	C12	-0.028549265097370213
0	18	5	C13	-0.34811343273760104
0	18	5	C14	0.24902219557347838
0	18	6	C2	0.2401751050276577
0	18	6	C3	0.4659721883987338
0	18	6	C4	0.28480245775444046
0	18	6	C5	-0.43558770438511707
0	18	6	C6	0.5563090127823889
0	18	6	C7	-0.4722868682868678
0	18	6	C8	0.2746607796648015
0	18	6	C9	-0.29735017921818685
0	18	6	C10	0.2767666169413263
0	18	6	C11	-0.3737769422704864
0	18	6	C12	0.3899307861678254
0	18	7	C2	-0.13110934691566767
0	18	7	C3	0.7997973127746287
0	18	7	C4	-0.11804505613948002
0	18	7	C5	0.888681735303742
0	18	7	C6	-0.07827860136655479
0	18	7	C7	0.9227255407950004
0	18	7	C8	-0.036708981019651477
0	18	7	C9	0.7874757100263563
0	18	7	C10	0.06156552787875924
0	18	7	C11	0.5212508879100666
0	18	7	C12	-0.11423937582594956
0	18	7	C13	-0.05408316199166463
0	18	7	C14	0.02998653051233613
0	18	8	C2	-0.26352628292070723
0	18	8	C3	-0.330033030718773
0	18	8	C4	-0.47744968504025426
0	18	8	C5	-0.24255888449761942
0	18	8	C6	-0.3919763249408337
0	18	8	C7	-0.46625374902440325
0	18	8	C8	0.6102940146441342
0	18	8	C9	-0.21183689666811845
0	18	8	C10	0.35088077742526336
0	18	8	C11	0.41589278180882605
0	18	8	C12	0.28583315426615163
0	18	8	C13	0.4957451681590965
0	18	8	C14	-0.4989322565234861
0	19	1	C2	-0.33520936633528514
0	19	1	C3	0.652060609903153
0	19	1	C4	0.4017169792700048
0	19	1	C5	0.35630896059674844
0	19	1	C6	-0.46545213440433525
0	19	1	C7	-0.22882682475310806
0	19	1	C8	-0.4897970692828717
0	19	1	C9	0.4840829164444931
0	19	1	C10	-0.13608788673943628
0	19	1	C11	0.9121501458081831
0	19	1	C12	-0.14623156997058878
0	19	1	C13	0.9622705335734283
0	19	1	C14	-0.3327696498083519
0	19	3	C2	-0.2862024069106854
0	19	3	C3	-0.3437077901620794
0	19	3	C4	0.14443327583885313
0	19	3	C5	-0.13490696681883801
0	19	3	C6	0.6707545690239403
0	19	3	C7	0.4335688984271723
0	19	3	C8	0.5996605534111366
0	19	3	C9	0.15741639506089278
0	19	3	C10	0.45659592530418625
0	19	3	C11	-0.49719515481406484
0	19	3	C12	0.26033238847422524
0	19	3	C13	0.4905426599773308
0	19	3	C14	0.15250650032193092
0	19	5	C2	0.6417908082071937
0	19	5	C3	-0.2520639065268324
0	19	5	C4	-0.46839309269519297
0	19	5	C5	0.011071109228126597
0	19	5	C6	0.7686658789889587
0	19	5	C7	0.01294066230093427
0	19	5	C8	0.933671423036833
0	19	5	C9	-0.35554466626085646
0	19	5	C10	0.9035685350328797
0	19	5	C11	-0.1680389917299362
0	19	5	C12	-0.3827707665092147
0	19	5	C13	0.40206627419865026
0	19	5	C14	-0.47687633630632975
0	19	6	C2	-0.3049678121854098
0	19	6	C3	0.2988183290363564
0	19	6	C4	-0.299162616765813
0	19	6	C5	0.1019196153458295
0	19	6	C6	-0.4643566355891715
0	19	6	C7	-0.01402050262997201
0	19	6	C8	-0.2567176435026204
0	19	6	C9	0.14090464106285283
0	19	6	C10	0.23737302400413063
0	19	6	C11	0.13112988493392874
0	19	6	C12	0.3635736289411229
0	19	7	C2	-0.496497605027442
0	19	7	C3	0.5390881862589922
0	19	7	C4	0.3746461140445041
0	19	7	C5	0.40541376925251327
0	19	7	C6	0.2225115576827177
0	19	7	C7	0.4704649794091693
0	19	7	C8	0.33235623394029024
0	19	7	C9	0.3202283862828702
0	19	7	C10	-0.2532461200072448
0	19	7	C11	0.6289325089499915
0	19	7	C12	-0.3711591795083291
0	19	7	C13	0.9520634485902941
0	19	7	C14	-0.031191364258180032
0	19	8	C2	-0.1549256907041212
0	19	8	C3	0.9613982616391457
0	19	8	C4	-0.05985903921274549
0	19	8	C5	0.7640062066847111
0	19	8	C6	0.09348445054608612
0	19	8	C7	0.832178659551744
0	19	8	C8	-0.4686517451691088
0	19	8	C9	0.7954980561210927
0	19	8	C10	0.22958925146958553
0	19	8	C11	0.7718730285163455
0	19	8	C12	0.007523846091527675
